Relationship, Support, Confidence, Lift
"{'7190', '92490'}' -> '{'51657', '95398', '24746'}", 0.021633, 0.890000, 36.984444
"{'7190', '24746'}' -> '{'51657', '92490', '95398'}", 0.021633, 0.908163, 36.991918
"{'92490', '24746'}' -> '{'51657', '7190', '95398'}", 0.021633, 0.898990, 37.358025
"{'51657', '7190', '95398'}' -> '{'92490', '24746'}", 0.021633, 0.898990, 37.358025
"{'51657', '92490', '95398'}' -> '{'7190', '24746'}", 0.021633, 0.881188, 36.991918
"{'51657', '95398', '24746'}' -> '{'7190', '92490'}", 0.021633, 0.898990, 36.984444
"{'7190', '92490', '95398'}' -> '{'51657', '24746'}", 0.021633, 0.917526, 37.373278
"{'7190', '95398', '24746'}' -> '{'92490', '51657'}", 0.021633, 0.927083, 37.029328
"{'92490', '95398', '24746'}' -> '{'7190', '51657'}", 0.021633, 0.917526, 37.373278
"{'7190', '92490', '51657'}' -> '{'95398', '24746'}", 0.021633, 0.917526, 37.006873
"{'7190', '51657', '24746'}' -> '{'92490', '95398'}", 0.021633, 0.936842, 37.419111
"{'92490', '51657', '24746'}' -> '{'7190', '95398'}", 0.021633, 0.917526, 37.006873
"{'7190', '92490', '24746'}' -> '{'51657', '95398'}", 0.021633, 0.956989, 37.495750
"{'51657', '7190', '92490', '95398'}' -> '{'24746'}", 0.021633, 0.936842, 37.059312
"{'51657', '7190', '95398', '24746'}' -> '{'92490'}", 0.021633, 0.956989, 37.142017
"{'51657', '92490', '95398', '24746'}' -> '{'7190'}", 0.021633, 0.936842, 36.706366
"{'7190', '92490', '95398', '24746'}' -> '{'51657'}", 0.021633, 0.978022, 37.603574
"{'7190', '92490', '51657', '24746'}' -> '{'95398'}", 0.021633, 0.978022, 36.913600
"{'7190'}' -> '{'51657', '24746'}", 0.023092, 0.904762, 36.853371
"{'51657'}' -> '{'7190', '24746'}", 0.023092, 0.887850, 37.271600
"{'24746'}' -> '{'7190', '51657'}", 0.023092, 0.913462, 37.207730
"{'7190', '51657'}' -> '{'24746'}", 0.023092, 0.940594, 37.207730
"{'7190', '24746'}' -> '{'51657'}", 0.023092, 0.969388, 37.271600
"{'51657', '24746'}' -> '{'7190'}", 0.023092, 0.940594, 36.853371
"{'7190'}' -> '{'51657', '95398', '24746'}", 0.022606, 0.885714, 36.806349
"{'95398'}' -> '{'7190', '51657', '24746'}", 0.022606, 0.853211, 36.948527
"{'51657'}' -> '{'7190', '95398', '24746'}", 0.022606, 0.869159, 37.247079
"{'24746'}' -> '{'7190', '51657', '95398'}", 0.022606, 0.894231, 37.160256
"{'7190', '95398'}' -> '{'51657', '24746'}", 0.022606, 0.911765, 37.138614
"{'7190', '51657'}' -> '{'95398', '24746'}", 0.022606, 0.920792, 37.138614
"{'7190', '24746'}' -> '{'51657', '95398'}", 0.022606, 0.948980, 37.181924
"{'51657', '95398'}' -> '{'7190', '24746'}", 0.022606, 0.885714, 37.181924
"{'95398', '24746'}' -> '{'7190', '51657'}", 0.022606, 0.911765, 37.138614
"{'51657', '24746'}' -> '{'7190', '95398'}", 0.022606, 0.920792, 37.138614
"{'7190', '51657', '95398'}' -> '{'24746'}", 0.022606, 0.939394, 37.160256
"{'7190', '95398', '24746'}' -> '{'51657'}", 0.022606, 0.968750, 37.247079
"{'7190', '51657', '24746'}' -> '{'95398'}", 0.022606, 0.978947, 36.948527
"{'51657', '95398', '24746'}' -> '{'7190'}", 0.022606, 0.939394, 36.806349
"{'7190'}' -> '{'12305', '24746'}", 0.023092, 0.904762, 36.853371
"{'12305'}' -> '{'7190', '24746'}", 0.023092, 0.616883, 25.896501
"{'24746'}' -> '{'7190', '12305'}", 0.023092, 0.913462, 36.842949
"{'7190', '12305'}' -> '{'24746'}", 0.023092, 0.931373, 36.842949
"{'7190', '24746'}' -> '{'12305'}", 0.023092, 0.969388, 25.896501
"{'12305', '24746'}' -> '{'7190'}", 0.023092, 0.940594, 36.853371
"{'7190'}' -> '{'12305', '51657', '24746'}", 0.022363, 0.876190, 36.782119
"{'12305'}' -> '{'7190', '51657', '24746'}", 0.022363, 0.597403, 25.870677
"{'51657'}' -> '{'7190', '12305', '24746'}", 0.022363, 0.859813, 37.234432
"{'24746'}' -> '{'7190', '12305', '51657'}", 0.022363, 0.884615, 37.135793
"{'7190', '12305'}' -> '{'51657', '24746'}", 0.022363, 0.901961, 36.739274
"{'7190', '51657'}' -> '{'12305', '24746'}", 0.022363, 0.910891, 37.103029
"{'7190', '24746'}' -> '{'12305', '51657'}", 0.022363, 0.938776, 37.135793
"{'12305', '51657'}' -> '{'7190', '24746'}", 0.022363, 0.884615, 37.135793
"{'12305', '24746'}' -> '{'7190', '51657'}", 0.022363, 0.910891, 37.103029
"{'51657', '24746'}' -> '{'7190', '12305'}", 0.022363, 0.910891, 36.739274
"{'7190', '12305', '51657'}' -> '{'24746'}", 0.022363, 0.938776, 37.135793
"{'7190', '12305', '24746'}' -> '{'51657'}", 0.022363, 0.968421, 37.234432
"{'7190', '51657', '24746'}' -> '{'12305'}", 0.022363, 0.968421, 25.870677
"{'12305', '51657', '24746'}' -> '{'7190'}", 0.022363, 0.938776, 36.782119
"{'95398'}' -> '{'7190', '12305', '51657', '24746'}", 0.021877, 0.825688, 36.922617
"{'51657'}' -> '{'7190', '12305', '95398', '24746'}", 0.021877, 0.841121, 37.208321
"{'7190'}' -> '{'51657', '12305', '95398', '24746'}", 0.021877, 0.857143, 36.732143
"{'12305'}' -> '{'51657', '7190', '95398', '24746'}", 0.021877, 0.584416, 25.852535
"{'24746'}' -> '{'51657', '12305', '7190', '95398'}", 0.021877, 0.865385, 37.085337
"{'51657', '95398'}' -> '{'7190', '12305', '24746'}", 0.021877, 0.857143, 37.118797
"{'7190', '95398'}' -> '{'12305', '51657', '24746'}", 0.021877, 0.882353, 37.040816
"{'12305', '95398'}' -> '{'7190', '51657', '24746'}", 0.021877, 0.849057, 36.768620
"{'95398', '24746'}' -> '{'7190', '12305', '51657'}", 0.021877, 0.882353, 37.040816
"{'7190', '51657'}' -> '{'12305', '95398', '24746'}", 0.021877, 0.891089, 37.029703
"{'12305', '51657'}' -> '{'7190', '95398', '24746'}", 0.021877, 0.865385, 37.085337
"{'51657', '24746'}' -> '{'7190', '12305', '95398'}", 0.021877, 0.891089, 37.029703
"{'7190', '12305'}' -> '{'51657', '95398', '24746'}", 0.021877, 0.882353, 36.666667
"{'7190', '24746'}' -> '{'51657', '12305', '95398'}", 0.021877, 0.918367, 37.040816
"{'12305', '24746'}' -> '{'51657', '7190', '95398'}", 0.021877, 0.891089, 37.029703
"{'51657', '7190', '95398'}' -> '{'12305', '24746'}", 0.021877, 0.909091, 37.029703
"{'51657', '12305', '95398'}' -> '{'7190', '24746'}", 0.021877, 0.882353, 37.040816
"{'51657', '95398', '24746'}' -> '{'7190', '12305'}", 0.021877, 0.909091, 36.666667
"{'7190', '12305', '95398'}' -> '{'51657', '24746'}", 0.021877, 0.909091, 37.029703
"{'7190', '95398', '24746'}' -> '{'12305', '51657'}", 0.021877, 0.937500, 37.085337
"{'12305', '95398', '24746'}' -> '{'7190', '51657'}", 0.021877, 0.909091, 37.029703
"{'7190', '12305', '51657'}' -> '{'95398', '24746'}", 0.021877, 0.918367, 37.040816
"{'7190', '51657', '24746'}' -> '{'12305', '95398'}", 0.021877, 0.947368, 36.768620
"{'12305', '51657', '24746'}' -> '{'7190', '95398'}", 0.021877, 0.918367, 37.040816
"{'7190', '12305', '24746'}' -> '{'51657', '95398'}", 0.021877, 0.947368, 37.118797
"{'51657', '12305', '7190', '95398'}' -> '{'24746'}", 0.021877, 0.937500, 37.085337
"{'51657', '7190', '95398', '24746'}' -> '{'12305'}", 0.021877, 0.967742, 25.852535
"{'51657', '12305', '95398', '24746'}' -> '{'7190'}", 0.021877, 0.937500, 36.732143
"{'7190', '12305', '95398', '24746'}' -> '{'51657'}", 0.021877, 0.967742, 37.208321
"{'7190', '12305', '51657', '24746'}' -> '{'95398'}", 0.021877, 0.978261, 36.922617
"{'7190'}' -> '{'12305', '95398', '24746'}", 0.022606, 0.885714, 36.806349
"{'12305'}' -> '{'7190', '95398', '24746'}", 0.022606, 0.603896, 25.879464
"{'95398'}' -> '{'7190', '12305', '24746'}", 0.022606, 0.853211, 36.948527
"{'24746'}' -> '{'7190', '12305', '95398'}", 0.022606, 0.894231, 37.160256
"{'7190', '12305'}' -> '{'95398', '24746'}", 0.022606, 0.911765, 36.774510
"{'7190', '95398'}' -> '{'12305', '24746'}", 0.022606, 0.911765, 37.138614
"{'7190', '24746'}' -> '{'12305', '95398'}", 0.022606, 0.948980, 36.831151
"{'12305', '95398'}' -> '{'7190', '24746'}", 0.022606, 0.877358, 36.831151
"{'12305', '24746'}' -> '{'7190', '95398'}", 0.022606, 0.920792, 37.138614
"{'95398', '24746'}' -> '{'7190', '12305'}", 0.022606, 0.911765, 36.774510
"{'7190', '12305', '95398'}' -> '{'24746'}", 0.022606, 0.939394, 37.160256
"{'7190', '12305', '24746'}' -> '{'95398'}", 0.022606, 0.978947, 36.948527
"{'7190', '95398', '24746'}' -> '{'12305'}", 0.022606, 0.968750, 25.879464
"{'12305', '95398', '24746'}' -> '{'7190'}", 0.022606, 0.939394, 36.806349
"{'7190'}' -> '{'95398', '24746'}", 0.023335, 0.914286, 36.876190
"{'95398'}' -> '{'7190', '24746'}", 0.023335, 0.880734, 36.972852
"{'24746'}' -> '{'7190', '95398'}", 0.023335, 0.923077, 37.230769
"{'7190', '95398'}' -> '{'24746'}", 0.023335, 0.941176, 37.230769
"{'7190', '24746'}' -> '{'95398'}", 0.023335, 0.979592, 36.972852
"{'95398', '24746'}' -> '{'7190'}", 0.023335, 0.941176, 36.876190
"{'92490'}' -> '{'24746'}", 0.024064, 0.933962, 36.945392
"{'24746'}' -> '{'92490'}", 0.024064, 0.951923, 36.945392
"{'12305'}' -> '{'92490', '24746'}", 0.023578, 0.629870, 26.174603
"{'92490'}' -> '{'12305', '24746'}", 0.023578, 0.915094, 37.274239
"{'24746'}' -> '{'12305', '92490'}", 0.023578, 0.932692, 36.895155
"{'12305', '92490'}' -> '{'24746'}", 0.023578, 0.932692, 36.895155
"{'12305', '24746'}' -> '{'92490'}", 0.023578, 0.960396, 37.274239
"{'92490', '24746'}' -> '{'12305'}", 0.023578, 0.979798, 26.174603
"{'12305'}' -> '{'92490', '95398', '24746'}", 0.023092, 0.616883, 26.163476
"{'95398'}' -> '{'12305', '92490', '24746'}", 0.023092, 0.871560, 36.964911
"{'92490'}' -> '{'12305', '95398', '24746'}", 0.023092, 0.896226, 37.243187
"{'24746'}' -> '{'12305', '92490', '95398'}", 0.023092, 0.913462, 37.207730
"{'12305', '95398'}' -> '{'92490', '24746'}", 0.023092, 0.896226, 37.243187
"{'12305', '92490'}' -> '{'95398', '24746'}", 0.023092, 0.913462, 36.842949
"{'12305', '24746'}' -> '{'92490', '95398'}", 0.023092, 0.940594, 37.568970
"{'92490', '95398'}' -> '{'12305', '24746'}", 0.023092, 0.922330, 37.568970
"{'95398', '24746'}' -> '{'12305', '92490'}", 0.023092, 0.931373, 36.842949
"{'92490', '24746'}' -> '{'12305', '95398'}", 0.023092, 0.959596, 37.243187
"{'12305', '92490', '95398'}' -> '{'24746'}", 0.023092, 0.940594, 37.207730
"{'12305', '95398', '24746'}' -> '{'92490'}", 0.023092, 0.959596, 37.243187
"{'12305', '92490', '24746'}' -> '{'95398'}", 0.023092, 0.979381, 36.964911
"{'92490', '95398', '24746'}' -> '{'12305'}", 0.023092, 0.979381, 26.163476
"{'51657'}' -> '{'12305', '92490', '24746'}", 0.023092, 0.887850, 37.655844
"{'12305'}' -> '{'92490', '51657', '24746'}", 0.023092, 0.616883, 26.163476
"{'92490'}' -> '{'12305', '51657', '24746'}", 0.023092, 0.896226, 37.623219
"{'24746'}' -> '{'12305', '92490', '51657'}", 0.023092, 0.913462, 37.207730
"{'12305', '51657'}' -> '{'92490', '24746'}", 0.023092, 0.913462, 37.959402
"{'92490', '51657'}' -> '{'12305', '24746'}", 0.023092, 0.922330, 37.568970
"{'51657', '24746'}' -> '{'12305', '92490'}", 0.023092, 0.940594, 37.207730
"{'12305', '92490'}' -> '{'51657', '24746'}", 0.023092, 0.913462, 37.207730
"{'12305', '24746'}' -> '{'92490', '51657'}", 0.023092, 0.940594, 37.568970
"{'92490', '24746'}' -> '{'12305', '51657'}", 0.023092, 0.959596, 37.959402
"{'12305', '92490', '51657'}' -> '{'24746'}", 0.023092, 0.940594, 37.207730
"{'12305', '51657', '24746'}' -> '{'92490'}", 0.023092, 0.969388, 37.623219
"{'92490', '51657', '24746'}' -> '{'12305'}", 0.023092, 0.979381, 26.163476
"{'12305', '92490', '24746'}' -> '{'51657'}", 0.023092, 0.979381, 37.655844
"{'95398'}' -> '{'12305', '92490', '51657', '24746'}", 0.022606, 0.853211, 36.948527
"{'51657'}' -> '{'12305', '92490', '95398', '24746'}", 0.022606, 0.869159, 37.639154
"{'12305'}' -> '{'51657', '92490', '95398', '24746'}", 0.022606, 0.603896, 26.151880
"{'92490'}' -> '{'51657', '12305', '95398', '24746'}", 0.022606, 0.877358, 37.598467
"{'24746'}' -> '{'51657', '12305', '92490', '95398'}", 0.022606, 0.894231, 37.160256
"{'51657', '95398'}' -> '{'12305', '92490', '24746'}", 0.022606, 0.885714, 37.565243
"{'12305', '95398'}' -> '{'92490', '51657', '24746'}", 0.022606, 0.877358, 37.210854
"{'92490', '95398'}' -> '{'12305', '51657', '24746'}", 0.022606, 0.902913, 37.903903
"{'95398', '24746'}' -> '{'12305', '92490', '51657'}", 0.022606, 0.911765, 37.138614
"{'12305', '51657'}' -> '{'92490', '95398', '24746'}", 0.022606, 0.894231, 37.926447
"{'92490', '51657'}' -> '{'12305', '95398', '24746'}", 0.022606, 0.902913, 37.521036
"{'51657', '24746'}' -> '{'12305', '92490', '95398'}", 0.022606, 0.920792, 37.506323
"{'12305', '92490'}' -> '{'51657', '95398', '24746'}", 0.022606, 0.894231, 37.160256
"{'12305', '24746'}' -> '{'51657', '92490', '95398'}", 0.022606, 0.920792, 37.506323
"{'92490', '24746'}' -> '{'51657', '12305', '95398'}", 0.022606, 0.939394, 37.888889
"{'51657', '12305', '95398'}' -> '{'92490', '24746'}", 0.022606, 0.911765, 37.888889
"{'51657', '92490', '95398'}' -> '{'12305', '24746'}", 0.022606, 0.920792, 37.506323
"{'51657', '95398', '24746'}' -> '{'12305', '92490'}", 0.022606, 0.939394, 37.160256
"{'12305', '92490', '95398'}' -> '{'51657', '24746'}", 0.022606, 0.920792, 37.506323
"{'12305', '95398', '24746'}' -> '{'92490', '51657'}", 0.022606, 0.939394, 37.521036
"{'92490', '95398', '24746'}' -> '{'12305', '51657'}", 0.022606, 0.958763, 37.926447
"{'12305', '92490', '51657'}' -> '{'95398', '24746'}", 0.022606, 0.920792, 37.138614
"{'12305', '51657', '24746'}' -> '{'92490', '95398'}", 0.022606, 0.948980, 37.903903
"{'92490', '51657', '24746'}' -> '{'12305', '95398'}", 0.022606, 0.958763, 37.210854
"{'12305', '92490', '24746'}' -> '{'51657', '95398'}", 0.022606, 0.958763, 37.565243
"{'51657', '12305', '92490', '95398'}' -> '{'24746'}", 0.022606, 0.939394, 37.160256
"{'51657', '12305', '95398', '24746'}' -> '{'92490'}", 0.022606, 0.968750, 37.598467
"{'51657', '92490', '95398', '24746'}' -> '{'12305'}", 0.022606, 0.978947, 26.151880
"{'12305', '92490', '95398', '24746'}' -> '{'51657'}", 0.022606, 0.978947, 37.639154
"{'12305', '92490', '51657', '24746'}' -> '{'95398'}", 0.022606, 0.978947, 36.948527
"{'95398'}' -> '{'92490', '24746'}", 0.023578, 0.889908, 36.980632
"{'92490'}' -> '{'95398', '24746'}", 0.023578, 0.915094, 36.908805
"{'24746'}' -> '{'92490', '95398'}", 0.023578, 0.932692, 37.253361
"{'92490', '95398'}' -> '{'24746'}", 0.023578, 0.941748, 37.253361
"{'95398', '24746'}' -> '{'92490'}", 0.023578, 0.950980, 36.908805
"{'92490', '24746'}' -> '{'95398'}", 0.023578, 0.979798, 36.980632
"{'51657'}' -> '{'92490', '24746'}", 0.023578, 0.906542, 37.671859
"{'92490'}' -> '{'51657', '24746'}", 0.023578, 0.915094, 37.274239
"{'24746'}' -> '{'92490', '51657'}", 0.023578, 0.932692, 37.253361
"{'92490', '51657'}' -> '{'24746'}", 0.023578, 0.941748, 37.253361
"{'51657', '24746'}' -> '{'92490'}", 0.023578, 0.960396, 37.274239
"{'92490', '24746'}' -> '{'51657'}", 0.023578, 0.979798, 37.671859
"{'51657'}' -> '{'92490', '95398', '24746'}", 0.023092, 0.887850, 37.655844
"{'95398'}' -> '{'92490', '51657', '24746'}", 0.023092, 0.871560, 36.964911
"{'92490'}' -> '{'95398', '51657', '24746'}", 0.023092, 0.896226, 37.243187
"{'24746'}' -> '{'95398', '92490', '51657'}", 0.023092, 0.913462, 37.207730
"{'95398', '51657'}' -> '{'92490', '24746'}", 0.023092, 0.904762, 37.597884
"{'92490', '51657'}' -> '{'95398', '24746'}", 0.023092, 0.922330, 37.200647
"{'51657', '24746'}' -> '{'92490', '95398'}", 0.023092, 0.940594, 37.568970
"{'92490', '95398'}' -> '{'51657', '24746'}", 0.023092, 0.922330, 37.568970
"{'95398', '24746'}' -> '{'92490', '51657'}", 0.023092, 0.931373, 37.200647
"{'92490', '24746'}' -> '{'95398', '51657'}", 0.023092, 0.959596, 37.597884
"{'95398', '92490', '51657'}' -> '{'24746'}", 0.023092, 0.940594, 37.207730
"{'95398', '51657', '24746'}' -> '{'92490'}", 0.023092, 0.959596, 37.243187
"{'92490', '51657', '24746'}' -> '{'95398'}", 0.023092, 0.979381, 36.964911
"{'92490', '95398', '24746'}' -> '{'51657'}", 0.023092, 0.979381, 37.655844
"{'51657'}' -> '{'24746'}", 0.024550, 0.943925, 37.339504
"{'24746'}' -> '{'51657'}", 0.024550, 0.971154, 37.339504
"{'95398'}' -> '{'51657', '24746'}", 0.024064, 0.908257, 36.995731
"{'51657'}' -> '{'95398', '24746'}", 0.024064, 0.925234, 37.317757
"{'24746'}' -> '{'51657', '95398'}", 0.024064, 0.951923, 37.297253
"{'51657', '95398'}' -> '{'24746'}", 0.024064, 0.942857, 37.297253
"{'95398', '24746'}' -> '{'51657'}", 0.024064, 0.970588, 37.317757
"{'51657', '24746'}' -> '{'95398'}", 0.024064, 0.980198, 36.995731
"{'12305'}' -> '{'24746'}", 0.024550, 0.655844, 25.943681
"{'24746'}' -> '{'12305'}", 0.024550, 0.971154, 25.943681
"{'12305'}' -> '{'51657', '24746'}", 0.023821, 0.636364, 25.920792
"{'51657'}' -> '{'12305', '24746'}", 0.023821, 0.915888, 37.306561
"{'24746'}' -> '{'12305', '51657'}", 0.023821, 0.942308, 37.275518
"{'12305', '51657'}' -> '{'24746'}", 0.023821, 0.942308, 37.275518
"{'12305', '24746'}' -> '{'51657'}", 0.023821, 0.970297, 37.306561
"{'51657', '24746'}' -> '{'12305'}", 0.023821, 0.970297, 25.920792
"{'12305'}' -> '{'51657', '95398', '24746'}", 0.023335, 0.623377, 25.904762
"{'95398'}' -> '{'12305', '51657', '24746'}", 0.023335, 0.880734, 36.972852
"{'51657'}' -> '{'12305', '95398', '24746'}", 0.023335, 0.897196, 37.283489
"{'24746'}' -> '{'51657', '12305', '95398'}", 0.023335, 0.923077, 37.230769
"{'12305', '95398'}' -> '{'51657', '24746'}", 0.023335, 0.905660, 36.889968
"{'12305', '51657'}' -> '{'95398', '24746'}", 0.023335, 0.923077, 37.230769
"{'12305', '24746'}' -> '{'51657', '95398'}", 0.023335, 0.950495, 37.241301
"{'51657', '95398'}' -> '{'12305', '24746'}", 0.023335, 0.914286, 37.241301
"{'95398', '24746'}' -> '{'12305', '51657'}", 0.023335, 0.941176, 37.230769
"{'51657', '24746'}' -> '{'12305', '95398'}", 0.023335, 0.950495, 36.889968
"{'51657', '12305', '95398'}' -> '{'24746'}", 0.023335, 0.941176, 37.230769
"{'12305', '95398', '24746'}' -> '{'51657'}", 0.023335, 0.969697, 37.283489
"{'12305', '51657', '24746'}' -> '{'95398'}", 0.023335, 0.979592, 36.972852
"{'51657', '95398', '24746'}' -> '{'12305'}", 0.023335, 0.969697, 25.904762
"{'12305'}' -> '{'95398', '24746'}", 0.024064, 0.642857, 25.928571
"{'95398'}' -> '{'12305', '24746'}", 0.024064, 0.908257, 36.995731
"{'24746'}' -> '{'12305', '95398'}", 0.024064, 0.951923, 36.945392
"{'12305', '95398'}' -> '{'24746'}", 0.024064, 0.933962, 36.945392
"{'12305', '24746'}' -> '{'95398'}", 0.024064, 0.980198, 36.995731
"{'95398', '24746'}' -> '{'12305'}", 0.024064, 0.970588, 25.928571
"{'95398'}' -> '{'24746'}", 0.024793, 0.935780, 37.017290
"{'24746'}' -> '{'95398'}", 0.024793, 0.980769, 37.017290
"{'7190'}' -> '{'92490'}", 0.024307, 0.952381, 36.963163
"{'92490'}' -> '{'7190'}", 0.024307, 0.943396, 36.963163
"{'7190'}' -> '{'92490', '95398'}", 0.023578, 0.923810, 36.898567
"{'95398'}' -> '{'7190', '92490'}", 0.023578, 0.889908, 36.610826
"{'92490'}' -> '{'7190', '95398'}", 0.023578, 0.915094, 36.908805
"{'7190', '95398'}' -> '{'92490'}", 0.023578, 0.950980, 36.908805
"{'7190', '92490'}' -> '{'95398'}", 0.023578, 0.970000, 36.610826
"{'92490', '95398'}' -> '{'7190'}", 0.023578, 0.941748, 36.898567
"{'7190'}' -> '{'12305', '92490', '95398'}", 0.023092, 0.904762, 36.853371
"{'12305'}' -> '{'7190', '92490', '95398'}", 0.023092, 0.616883, 26.163476
"{'95398'}' -> '{'7190', '12305', '92490'}", 0.023092, 0.871560, 36.587718
"{'92490'}' -> '{'7190', '12305', '95398'}", 0.023092, 0.896226, 37.243187
"{'7190', '12305'}' -> '{'92490', '95398'}", 0.023092, 0.931373, 37.200647
"{'7190', '95398'}' -> '{'12305', '92490'}", 0.023092, 0.931373, 36.842949
"{'7190', '92490'}' -> '{'12305', '95398'}", 0.023092, 0.950000, 36.870755
"{'12305', '95398'}' -> '{'7190', '92490'}", 0.023092, 0.896226, 36.870755
"{'12305', '92490'}' -> '{'7190', '95398'}", 0.023092, 0.913462, 36.842949
"{'92490', '95398'}' -> '{'7190', '12305'}", 0.023092, 0.922330, 37.200647
"{'7190', '12305', '95398'}' -> '{'92490'}", 0.023092, 0.959596, 37.243187
"{'7190', '12305', '92490'}' -> '{'95398'}", 0.023092, 0.969388, 36.587718
"{'7190', '92490', '95398'}' -> '{'12305'}", 0.023092, 0.979381, 26.163476
"{'12305', '92490', '95398'}' -> '{'7190'}", 0.023092, 0.940594, 36.853371
"{'7190'}' -> '{'92490', '51657'}", 0.023578, 0.923810, 36.898567
"{'51657'}' -> '{'7190', '92490'}", 0.023578, 0.906542, 37.295140
"{'92490'}' -> '{'7190', '51657'}", 0.023578, 0.915094, 37.274239
"{'7190', '51657'}' -> '{'92490'}", 0.023578, 0.960396, 37.274239
"{'7190', '92490'}' -> '{'51657'}", 0.023578, 0.970000, 37.295140
"{'92490', '51657'}' -> '{'7190'}", 0.023578, 0.941748, 36.898567
"{'7190'}' -> '{'12305', '92490', '51657'}", 0.023092, 0.904762, 36.853371
"{'12305'}' -> '{'7190', '92490', '51657'}", 0.023092, 0.616883, 26.163476
"{'51657'}' -> '{'7190', '12305', '92490'}", 0.023092, 0.887850, 37.271600
"{'92490'}' -> '{'7190', '12305', '51657'}", 0.023092, 0.896226, 37.623219
"{'7190', '12305'}' -> '{'92490', '51657'}", 0.023092, 0.931373, 37.200647
"{'7190', '51657'}' -> '{'12305', '92490'}", 0.023092, 0.940594, 37.207730
"{'7190', '92490'}' -> '{'12305', '51657'}", 0.023092, 0.950000, 37.579808
"{'12305', '51657'}' -> '{'7190', '92490'}", 0.023092, 0.913462, 37.579808
"{'12305', '92490'}' -> '{'7190', '51657'}", 0.023092, 0.913462, 37.207730
"{'92490', '51657'}' -> '{'7190', '12305'}", 0.023092, 0.922330, 37.200647
"{'7190', '12305', '51657'}' -> '{'92490'}", 0.023092, 0.969388, 37.623219
"{'7190', '12305', '92490'}' -> '{'51657'}", 0.023092, 0.969388, 37.271600
"{'7190', '92490', '51657'}' -> '{'12305'}", 0.023092, 0.979381, 26.163476
"{'12305', '92490', '51657'}' -> '{'7190'}", 0.023092, 0.940594, 36.853371
"{'95398'}' -> '{'7190', '12305', '92490', '51657'}", 0.022606, 0.853211, 36.948527
"{'51657'}' -> '{'7190', '12305', '92490', '95398'}", 0.022606, 0.869159, 37.639154
"{'7190'}' -> '{'51657', '12305', '92490', '95398'}", 0.022606, 0.885714, 36.806349
"{'12305'}' -> '{'51657', '7190', '92490', '95398'}", 0.022606, 0.603896, 26.151880
"{'92490'}' -> '{'51657', '12305', '7190', '95398'}", 0.022606, 0.877358, 37.598467
"{'51657', '95398'}' -> '{'7190', '12305', '92490'}", 0.022606, 0.885714, 37.181924
"{'7190', '95398'}' -> '{'12305', '92490', '51657'}", 0.022606, 0.911765, 37.138614
"{'12305', '95398'}' -> '{'7190', '92490', '51657'}", 0.022606, 0.877358, 37.210854
"{'92490', '95398'}' -> '{'7190', '12305', '51657'}", 0.022606, 0.902913, 37.903903
"{'7190', '51657'}' -> '{'12305', '92490', '95398'}", 0.022606, 0.920792, 37.506323
"{'12305', '51657'}' -> '{'7190', '92490', '95398'}", 0.022606, 0.894231, 37.926447
"{'92490', '51657'}' -> '{'7190', '12305', '95398'}", 0.022606, 0.902913, 37.521036
"{'7190', '12305'}' -> '{'51657', '92490', '95398'}", 0.022606, 0.911765, 37.138614
"{'7190', '92490'}' -> '{'51657', '12305', '95398'}", 0.022606, 0.930000, 37.510000
"{'12305', '92490'}' -> '{'51657', '7190', '95398'}", 0.022606, 0.894231, 37.160256
"{'51657', '7190', '95398'}' -> '{'12305', '92490'}", 0.022606, 0.939394, 37.160256
"{'51657', '12305', '95398'}' -> '{'7190', '92490'}", 0.022606, 0.911765, 37.510000
"{'51657', '92490', '95398'}' -> '{'7190', '12305'}", 0.022606, 0.920792, 37.138614
"{'7190', '12305', '95398'}' -> '{'92490', '51657'}", 0.022606, 0.939394, 37.521036
"{'7190', '92490', '95398'}' -> '{'12305', '51657'}", 0.022606, 0.958763, 37.926447
"{'12305', '92490', '95398'}' -> '{'7190', '51657'}", 0.022606, 0.920792, 37.506323
"{'7190', '12305', '51657'}' -> '{'92490', '95398'}", 0.022606, 0.948980, 37.903903
"{'7190', '92490', '51657'}' -> '{'12305', '95398'}", 0.022606, 0.958763, 37.210854
"{'12305', '92490', '51657'}' -> '{'7190', '95398'}", 0.022606, 0.920792, 37.138614
"{'7190', '12305', '92490'}' -> '{'51657', '95398'}", 0.022606, 0.948980, 37.181924
"{'51657', '12305', '7190', '95398'}' -> '{'92490'}", 0.022606, 0.968750, 37.598467
"{'51657', '7190', '92490', '95398'}' -> '{'12305'}", 0.022606, 0.978947, 26.151880
"{'51657', '12305', '92490', '95398'}' -> '{'7190'}", 0.022606, 0.939394, 36.806349
"{'7190', '12305', '92490', '95398'}' -> '{'51657'}", 0.022606, 0.978947, 37.639154
"{'7190', '12305', '92490', '51657'}' -> '{'95398'}", 0.022606, 0.978947, 36.948527
"{'7190'}' -> '{'51657', '92490', '95398'}", 0.023092, 0.904762, 36.853371
"{'95398'}' -> '{'7190', '92490', '51657'}", 0.023092, 0.871560, 36.964911
"{'51657'}' -> '{'7190', '92490', '95398'}", 0.023092, 0.887850, 37.655844
"{'92490'}' -> '{'7190', '51657', '95398'}", 0.023092, 0.896226, 37.243187
"{'7190', '95398'}' -> '{'92490', '51657'}", 0.023092, 0.931373, 37.200647
